Timestamp,AccelX,AccelY,AccelZ
16.0806,0.923721,0.036224,-0.072449
16.0907,0.923721,0.036224,-0.072449
16.1009,0.923721,0.036224,-0.072449
16.1109,0.923721,0.036224,-0.072449
16.1212,0.923721,0.036224,-0.072449
16.1314,0.905609,0.036224,-0.054337
16.1423,0.923721,0.036224,-0.072449
16.1517,0.923721,0.036224,-0.054337
16.1618,0.905609,0.036224,-0.054337
16.172,0.905609,0.036224,-0.072449
16.1821,0.905609,0.036224,-0.054337
16.1926,0.923721,0.036224,-0.054337
16.2028,0.923721,0.036224,-0.054337
16.2128,0.923721,0.036224,-0.072449
16.2228,0.923721,0.036224,-0.054337
16.2331,0.923721,0.036224,-0.072449
16.2434,0.923721,0.036224,-0.054337
16.2543,0.923721,0.036224,-0.072449
16.2637,0.923721,0.036224,-0.072449
16.2738,0.905609,0.036224,-0.072449
16.284,0.923721,0.036224,-0.072449
16.2943,0.923721,0.036224,-0.054337
16.3045,0.905609,0.036224,-0.072449
16.3146,0.923721,0.036224,-0.054337
16.3248,0.923721,0.036224,-0.054337
16.3348,0.923721,0.036224,-0.054337
16.3453,0.905609,0.036224,-0.072449
16.3554,0.905609,0.036224,-0.054337
16.366,0.923721,0.036224,-0.054337
16.3759,0.923721,0.036224,-0.072449
16.3861,0.923721,0.036224,-0.054337
16.3962,0.905609,0.036224,-0.054337
16.4064,0.905609,0.018112,-0.072449
16.416,0.923721,0.036224,-0.072449
16.4271,0.905609,0.018112,-0.072449
16.4373,0.923721,0.036224,-0.072449
16.4473,0.905609,0.036224,-0.054337
16.4577,0.923721,0.036224,-0.072449
16.4678,0.923721,0.036224,-0.054337
16.4783,0.923721,0.036224,-0.054337
16.4882,0.923721,0.036224,-0.072449
16.4983,0.923721,0.036224,-0.054337
16.5085,0.905609,0.018112,-0.054337
16.5187,0.923721,0.036224,-0.072449
16.5288,0.905609,0.036224,-0.072449
16.539,0.923721,0.036224,-0.072449
16.5492,0.923721,0.036224,-0.072449
16.5588,0.923721,0.036224,-0.072449
16.5696,0.923721,0.036224,-0.072449
16.5798,0.923721,0.036224,-0.054337
16.5902,0.905609,0.018112,-0.072449
16.6001,0.923721,0.018112,-0.072449
16.6103,0.923721,0.036224,-0.054337
16.6204,0.923721,0.036224,-0.054337
16.6306,0.905609,0.018112,-0.054337
16.6408,0.905609,0.018112,-0.054337
16.6509,0.905609,0.036224,-0.054337
16.6612,0.905609,0.018112,-0.054337
16.6709,0.923721,0.036224,-0.072449
16.6815,0.905609,0.036224,-0.054337
16.6917,0.905609,0.036224,-0.072449
16.7022,0.905609,0.036224,-0.072449
16.7121,0.923721,0.036224,-0.072449
16.7223,0.905609,0.036224,-0.072449
16.7324,0.923721,0.036224,-0.054337
16.7426,0.905609,0.036224,-0.054337
16.7528,0.905609,0.036224,-0.072449
16.7629,0.923721,0.036224,-0.072449
16.7731,0.923721,0.036224,-0.072449
16.7827,0.923721,0.036224,-0.072449
16.7933,0.923721,0.036224,-0.072449
16.8037,0.923721,-0.036224,-0.072449
16.814,0.923721,0.036224,-0.054337
16.8239,0.905609,0.054337,-0.090561
16.834,0.923721,0.036224,-0.090561
16.8442,0.923721,0.036224,-0.072449
16.8543,0.923721,0.036224,-0.072449
16.8645,0.923721,0.036224,-0.072449
16.8747,0.923721,0.036224,-0.072449
16.8851,0.905609,0.036224,-0.072449
16.8949,0.923721,0.018112,-0.054337
16.9053,0.923721,0.036224,-0.072449
16.9154,0.905609,0.036224,-0.072449
16.9258,0.905609,0.036224,-0.054337
16.9357,0.923721,0.036224,-0.072449
16.9459,0.923721,0.036224,-0.072449
16.9561,0.923721,0.036224,-0.072449
16.9662,0.923721,0.036224,-0.072449
16.9764,0.923721,0.036224,-0.054337
16.9866,0.923721,0.036224,-0.072449
16.9967,0.923721,0.036224,-0.072449
17.0067,0.923721,0.036224,-0.072449
17.0172,0.923721,0.036224,-0.072449
17.0273,0.923721,0.036224,-0.054337
17.0382,0.905609,0.036224,-0.054337
17.0477,0.905609,0.018112,-0.072449
17.0578,0.923721,0.018112,-0.072449
17.068,0.905609,0.036224,-0.054337
17.0782,0.905609,0.036224,-0.054337
17.0883,0.923721,0.036224,-0.054337
17.0986,0.905609,0.018112,-0.054337
17.1087,0.923721,0.036224,-0.072449
17.1186,0.905609,0.036224,-0.054337
17.1289,0.905609,0.036224,-0.054337
17.139,0.905609,0.036224,-0.072449
17.15,0.923721,0.036224,-0.072449
17.1594,0.923721,0.036224,-0.054337
17.1696,0.905609,0.018112,-0.072449
17.1797,0.905609,0.018112,-0.072449
17.1899,0.923721,0.054337,-0.054337
17.1998,0.923721,0.036224,-0.054337
17.2106,0.923721,0.036224,-0.054337
17.2204,0.923721,0.036224,-0.072449
17.2308,0.905609,0.036224,-0.054337
17.2407,0.923721,0.036224,-0.072449
17.2508,0.923721,0.036224,-0.054337
17.2617,0.905609,0.036224,-0.072449
17.2712,0.923721,0.036224,-0.072449
17.2814,0.905609,0.036224,-0.054337
17.2915,0.923721,0.036224,-0.072449
17.3017,0.923721,0.036224,-0.072449
17.3121,0.905609,0.018112,-0.072449
17.3223,0.923721,0.036224,-0.072449
17.3325,0.905609,0.036224,-0.054337
17.3425,0.905609,0.036224,-0.054337
17.3528,0.923721,0.036224,-0.054337
17.363,0.923721,0.054337,-0.054337
17.3739,0.923721,0.036224,-0.072449
17.3834,0.923721,0.018112,-0.072449
17.3935,0.923721,0.036224,-0.054337
17.4038,0.923721,0.036224,-0.054337
17.4139,0.905609,0.036224,-0.054337
17.4241,0.905609,0.036224,-0.054337
17.4343,0.923721,0.036224,-0.072449
17.4445,0.923721,0.018112,-0.054337
17.4545,0.923721,0.036224,-0.072449
17.4649,0.923721,0.036224,-0.072449
17.475,0.923721,0.018112,-0.072449
17.4859,0.923721,0.036224,-0.054337
17.4954,0.923721,0.036224,-0.054337
17.5057,0.923721,0.036224,-0.072449
17.5157,0.923721,0.018112,-0.072449
17.5259,0.905609,0.036224,-0.072449
17.5362,0.905609,0.036224,-0.072449
17.5463,0.923721,0.036224,-0.072449
17.5566,0.923721,0.036224,-0.072449
17.5665,0.923721,0.036224,-0.072449
17.5767,0.923721,0.036224,-0.072449
17.5871,0.923721,0.036224,-0.054337
17.5976,0.923721,0.018112,-0.072449
17.6076,0.923721,0.036224,-0.072449
17.6177,0.923721,0.036224,-0.054337
17.6278,0.923721,0.036224,-0.054337
17.638,0.923721,0.036224,-0.054337
17.6481,0.923721,0.036224,-0.072449
17.6583,0.923721,0.036224,-0.072449
17.6686,0.905609,0.018112,-0.072449
17.6785,0.923721,0.036224,-0.072449
17.6887,0.923721,0.036224,-0.072449
17.6989,0.905609,0.036224,-0.072449
17.7098,0.905609,0.036224,-0.054337
17.7193,0.905609,0.036224,-0.054337
17.7294,0.923721,0.018112,-0.072449
17.7396,0.923721,0.036224,-0.072449
17.7498,0.923721,0.036224,-0.072449
17.7601,0.923721,0.036224,-0.072449
17.7702,0.923721,0.036224,-0.072449
17.7804,0.923721,0.036224,-0.054337
17.7904,0.905609,0.036224,-0.054337
17.8007,0.905609,0.036224,-0.072449
17.8108,0.923721,0.036224,-0.054337
17.8217,0.923721,0.036224,-0.072449
17.8312,0.923721,0.036224,-0.072449
17.8413,0.923721,0.036224,-0.072449
17.8515,0.923721,0.036224,-0.072449
17.8617,0.923721,0.036224,-0.072449
17.8719,0.923721,0.036224,-0.072449
17.8822,0.905609,0.036224,-0.072449
17.8923,0.923721,0.036224,-0.072449
17.9022,0.923721,0.036224,-0.072449
17.9125,0.905609,0.036224,-0.072449
17.9227,0.923721,0.036224,-0.072449
17.9335,0.923721,0.036224,-0.054337
17.9426,0.923721,0.036224,-0.072449
17.9522,0.941833,0.036224,-0.072449
17.9623,0.923721,0.036224,-0.054337
17.9734,0.923721,0.036224,-0.036224
17.9828,0.923721,0.108673,0.000000
17.9927,0.905609,0.144897,0.072449
18.004,0.869385,0.108673,0.108673
18.0134,0.887497,0.054337,0.108673
18.0237,0.905609,0.018112,0.090561
18.0343,0.905609,0.000000,0.036224
18.0444,0.905609,0.018112,0.054337
18.0546,0.905609,0.018112,0.090561
18.0647,0.869385,0.054337,0.090561
18.0749,0.923721,0.018112,0.054337
18.0851,0.923721,0.000000,0.072449
18.0952,0.905609,0.000000,0.090561
18.1054,0.905609,-0.018112,0.108673
18.1156,0.887497,-0.036224,0.144897
18.1257,0.887497,-0.018112,0.163010
18.1359,0.869385,0.018112,0.163010
18.1461,0.869385,0.036224,0.181122
18.1562,0.851273,0.036224,0.199234
18.1664,0.851273,0.036224,0.235458
18.1766,0.851273,0.054337,0.271683
18.1867,0.815048,0.072449,0.307907
18.1971,0.815048,0.072449,0.326019
18.2074,0.796936,0.054337,0.326019
18.2174,0.778824,0.054337,0.307907
18.2276,0.778824,0.054337,0.307907
18.2377,0.760712,0.054337,0.271683
18.2479,0.742599,0.054337,0.289795
18.2582,0.706375,0.036224,0.271683
18.2682,0.633926,0.054337,0.253571
18.2784,0.525253,0.072449,0.525253
18.2886,0.470917,0.144897,1.050507
18.2987,0.362244,0.000000,0.742599
18.309,0.452805,-0.144897,1.285965
18.3191,0.398468,-0.054337,1.231628
18.3292,0.289795,0.054337,0.941833
18.3394,0.380356,0.036224,0.760712
18.3495,0.416580,0.090561,0.724487
18.3598,0.398468,0.108673,0.760712
18.3699,0.380356,0.126785,0.760712
18.3801,0.362244,0.072449,0.760712
18.3902,0.362244,0.072449,0.778824
18.4004,0.362244,0.036224,0.815048
18.4105,0.344131,0.036224,0.815048
18.4207,0.307907,0.018112,0.851273
18.4306,0.289795,0.018112,0.833160
18.4411,0.289795,0.036224,0.887497
18.4512,0.271683,0.072449,0.905609
18.4617,0.289795,0.054337,0.905609
18.4717,0.271683,0.054337,0.869385
18.4818,0.307907,0.036224,0.851273
18.4919,0.271683,0.054337,0.869385
18.5021,0.253571,0.072449,0.851273
18.5116,0.271683,0.054337,0.851273
18.5224,0.271683,0.054337,0.851273
18.5326,0.253571,0.072449,0.851273
18.5423,0.253571,0.072449,0.869385
18.5529,0.271683,0.054337,0.833160
18.5631,0.271683,0.036224,0.851273
18.5736,0.253571,0.036224,0.869385
18.5834,0.271683,0.000000,0.833160
18.5934,0.271683,0.000000,0.833160
18.6037,0.271683,-0.018112,0.815048
18.6139,0.271683,0.000000,0.851273
18.624,0.253571,0.036224,0.887497
18.6342,0.217346,0.054337,0.905609
18.6444,0.235458,0.054337,0.851273
18.6545,0.235458,0.054337,0.851273
18.6647,0.253571,0.036224,0.851273
18.6749,0.253571,0.036224,0.833160
18.6851,0.253571,0.054337,0.851273
18.6953,0.253571,0.036224,0.833160
18.7055,0.253571,0.054337,0.851273
18.7157,0.235458,0.054337,0.833160
18.7259,0.235458,0.036224,0.833160
18.736,0.235458,0.036224,0.851273
18.7461,0.235458,0.036224,0.869385
18.7563,0.235458,0.036224,0.887497
18.7665,0.199234,0.036224,0.887497
18.7766,0.181122,0.036224,0.887497
18.7867,0.199234,-0.018112,0.887497
18.7971,0.199234,0.018112,0.869385
18.8073,0.199234,0.036224,0.869385
18.8174,0.199234,0.054337,0.869385
18.8276,0.199234,0.036224,0.851273
18.8377,0.253571,0.054337,0.833160
18.8479,0.253571,0.054337,0.851273
18.858,0.253571,0.090561,0.851273
18.8682,0.217346,0.054337,0.851273
18.8784,0.217346,0.036224,0.833160
18.8885,0.181122,0.054337,0.851273
18.8987,0.144897,0.054337,0.869385
18.9089,0.163010,0.054337,0.869385
18.9191,0.181122,0.054337,0.887497
18.9292,0.144897,0.072449,0.887497
18.9394,0.108673,0.072449,0.887497
18.9496,0.108673,0.072449,0.887497
18.9598,0.090561,0.054337,0.887497
18.97,0.090561,0.054337,0.905609
18.9801,0.108673,0.036224,0.905609
18.9903,0.126785,0.036224,0.869385
19.0004,0.108673,0.054337,0.905609
19.0107,0.108673,0.054337,0.905609
19.0208,0.090561,0.054337,0.905609
19.0309,0.090561,0.054337,0.887497
19.0411,0.126785,0.036224,0.869385
19.0512,0.090561,0.054337,0.905609
19.0615,0.090561,0.054337,0.905609
19.0716,0.090561,0.036224,0.923721
19.0817,0.072449,0.054337,0.923721
19.0919,0.072449,0.036224,0.923721
19.102,0.072449,0.036224,0.923721
19.1123,0.054337,0.036224,0.923721
19.1224,0.054337,0.054337,0.905609
19.1325,0.054337,0.054337,0.905609
19.1427,0.054337,0.054337,0.905609
19.1529,0.036224,0.036224,0.887497
19.1629,0.054337,0.054337,0.905609
19.1731,0.036224,0.054337,0.905609
19.1833,0.000000,0.054337,0.887497
19.1934,0.000000,0.036224,0.905609
19.2036,0.108673,0.036224,0.796936
19.2138,0.072449,0.018112,0.652039
19.2239,0.054337,0.036224,0.615814
19.2341,0.072449,0.072449,0.597702
19.2442,-0.036224,0.144897,1.285965
19.2546,-0.235458,0.108673,0.905609
19.2646,-0.271683,0.036224,0.869385
19.2748,-0.181122,-0.018112,0.941833
19.285,-0.090561,0.054337,0.923721
19.2951,-0.090561,0.054337,0.905609
19.3053,-0.090561,0.054337,0.923721
19.3155,-0.090561,0.054337,0.905609
19.3256,-0.072449,0.072449,0.905609
19.3358,-0.072449,0.072449,0.923721
19.346,-0.072449,0.072449,0.923721
19.3562,-0.090561,0.072449,0.905609
19.3663,-0.090561,0.072449,0.923721
19.3765,-0.072449,0.072449,0.905609
19.3866,-0.090561,0.054337,0.905609
19.3967,-0.126785,0.018112,0.923721
19.4068,-0.144897,0.054337,0.923721
19.4171,-0.108673,0.054337,0.905609
19.4272,-0.108673,0.054337,0.923721
19.4374,-0.108673,0.054337,0.923721
19.4476,-0.090561,0.054337,0.923721
19.4577,-0.108673,0.054337,0.923721
19.4679,-0.090561,0.054337,0.905609
19.478,-0.108673,0.054337,0.923721
19.4882,-0.090561,0.054337,0.905609
19.4984,-0.090561,0.072449,0.905609
19.5086,-0.090561,0.054337,0.905609
19.5187,-0.090561,0.054337,0.923721
19.5289,-0.090561,0.054337,0.923721
19.539,-0.090561,0.054337,0.905609
19.5492,-0.090561,0.054337,0.923721
19.5594,-0.090561,0.054337,0.923721
19.5695,-0.108673,0.054337,0.923721
19.5797,-0.108673,0.054337,0.905609
19.5899,-0.108673,0.054337,0.905609
19.6,-0.090561,0.054337,0.905609
19.6103,-0.090561,0.054337,0.923721
19.6204,-0.108673,0.054337,0.923721
19.6305,-0.090561,0.054337,0.923721
19.6407,-0.090561,0.054337,0.905609
19.6509,-0.090561,0.054337,0.923721
19.6611,-0.108673,0.054337,0.923721
19.6712,-0.090561,0.072449,0.905609
19.6813,-0.108673,0.054337,0.923721
19.6915,-0.108673,0.054337,0.905609
19.7018,-0.090561,0.054337,0.905609
19.7118,-0.108673,0.054337,0.905609
19.7221,-0.090561,0.054337,0.923721
19.7324,-0.072449,0.054337,0.923721
19.7425,-0.090561,0.054337,0.905609
19.7526,-0.108673,0.054337,0.905609
19.7628,-0.090561,0.054337,0.905609
19.7729,-0.090561,0.054337,0.905609
19.7831,-0.090561,0.054337,0.905609
19.7933,-0.090561,0.054337,0.923721
19.8034,-0.090561,0.072449,0.923721
19.8137,-0.108673,0.054337,0.905609
19.8238,-0.108673,0.054337,0.923721
19.8339,-0.090561,0.054337,0.905609
19.8441,-0.108673,0.054337,0.905609
19.8542,-0.090561,0.072449,0.905609
19.8645,-0.108673,0.054337,0.905609
19.8746,-0.090561,0.072449,0.905609
19.8848,-0.090561,0.054337,0.905609
19.8945,-0.090561,0.054337,0.923721
19.9046,-0.090561,0.054337,0.923721
19.9147,-0.108673,0.054337,0.905609
19.9247,-0.090561,0.072449,0.923721
19.9348,-0.108673,0.054337,0.923721
19.9448,-0.108673,0.054337,0.923721
19.9549,-0.108673,0.054337,0.923721
19.9649,-0.090561,0.054337,0.905609
19.9749,-0.090561,0.072449,0.905609
19.985,-0.090561,0.054337,0.923721
19.9952,-0.108673,0.054337,0.905609
20.0052,-0.090561,0.054337,0.905609
20.0153,-0.090561,0.054337,0.905609
20.0254,-0.090561,0.054337,0.905609
20.0365,-0.090561,0.072449,0.905609
20.0466,-0.090561,0.054337,0.905609
20.0568,-0.090561,0.054337,0.923721
20.0667,-0.090561,0.054337,0.923721
20.0771,-0.108673,0.054337,0.905609
20.0873,-0.090561,0.054337,0.923721
20.0975,-0.090561,0.072449,0.905609
20.1076,-0.090561,0.054337,0.905609
20.1178,-0.108673,0.054337,0.905609
20.1279,-0.090561,0.054337,0.905609
20.1381,-0.108673,0.054337,0.905609
20.1483,-0.090561,0.054337,0.923721
20.1584,-0.108673,0.054337,0.923721
20.1686,-0.090561,0.072449,0.905609
20.1788,-0.108673,0.054337,0.905609
20.1889,-0.090561,0.054337,0.905609
20.1991,-0.090561,0.072449,0.923721
20.2094,-0.090561,0.054337,0.905609
20.2194,-0.090561,0.054337,0.905609
20.2296,-0.090561,0.054337,0.923721
20.2397,-0.090561,0.054337,0.905609
20.2499,-0.090561,0.054337,0.923721
20.2601,-0.090561,0.054337,0.923721
20.2703,-0.108673,0.054337,0.923721
20.2804,-0.090561,0.054337,0.905609
20.2906,-0.090561,0.054337,0.923721
20.3007,-0.090561,0.054337,0.905609
20.311,-0.108673,0.054337,0.923721
20.3211,-0.108673,0.054337,0.905609
20.3312,-0.090561,0.054337,0.923721
20.3414,-0.108673,0.054337,0.905609
20.3516,-0.090561,0.054337,0.905609
20.3618,-0.090561,0.072449,0.923721
20.3719,-0.108673,0.054337,0.923721
20.3821,-0.090561,0.054337,0.905609
20.3922,-0.090561,0.054337,0.905609
20.4024,-0.090561,0.054337,0.923721
20.4126,-0.090561,0.072449,0.923721
20.4228,-0.108673,0.054337,0.923721
20.4329,-0.090561,0.054337,0.905609
20.4431,-0.090561,0.072449,0.923721
20.4532,-0.090561,0.054337,0.923721
20.4634,-0.108673,0.054337,0.923721
20.4735,-0.090561,0.054337,0.905609
20.4837,-0.090561,0.072449,0.923721
20.4938,-0.090561,0.054337,0.905609
20.5041,-0.108673,0.072449,0.923721
20.5142,-0.108673,0.054337,0.923721
20.5244,-0.108673,0.054337,0.905609
20.5346,-0.090561,0.054337,0.905609
20.5448,-0.090561,0.054337,0.923721
20.5549,-0.108673,0.054337,0.923721
20.5651,-0.090561,0.054337,0.905609
20.5752,-0.090561,0.054337,0.923721
20.5855,-0.090561,0.054337,0.905609
20.5956,-0.090561,0.054337,0.923721
20.6059,-0.090561,0.054337,0.905609
20.616,-0.108673,0.054337,0.923721
20.6261,-0.090561,0.072449,0.905609
20.6364,-0.090561,0.054337,0.905609
20.6466,-0.090561,0.072449,0.923721
20.6569,-0.108673,0.054337,0.905609
20.6669,-0.090561,0.054337,0.905609
20.6768,-0.108673,0.054337,0.923721
20.6873,-0.090561,0.054337,0.905609
20.6977,-0.090561,0.054337,0.905609
20.7077,-0.090561,0.054337,0.905609
20.7177,-0.090561,0.072449,0.923721
20.7278,-0.090561,0.054337,0.923721
20.7379,-0.090561,0.054337,0.923721
20.7487,-0.090561,0.054337,0.923721
20.7603,-0.108673,0.054337,0.905609
20.7688,-0.090561,0.054337,0.923721
20.7778,-0.090561,0.072449,0.923721
20.7891,-0.090561,0.054337,0.923721
20.799,-0.090561,0.054337,0.905609
20.8091,-0.108673,0.054337,0.905609
20.8192,-0.090561,0.054337,0.905609
20.8294,-0.090561,0.054337,0.905609
20.8395,-0.090561,0.054337,0.905609
20.8497,-0.108673,0.072449,0.905609
20.8598,-0.090561,0.054337,0.905609
20.87,-0.090561,0.054337,0.905609
20.8801,-0.108673,0.054337,0.905609
20.8903,-0.090561,0.054337,0.905609
20.9005,-0.090561,0.054337,0.905609
20.9108,-0.090561,0.072449,0.923721
20.9208,-0.090561,0.072449,0.923721
20.931,-0.090561,0.054337,0.905609
20.9411,-0.090561,0.054337,0.923721
20.9513,-0.108673,0.054337,0.905609
20.9615,-0.090561,0.054337,0.905609
20.9716,-0.090561,0.054337,0.923721
20.9818,-0.108673,0.054337,0.923721
20.992,-0.090561,0.054337,0.923721
21.0021,-0.108673,0.054337,0.905609
21.0124,-0.090561,0.054337,0.923721
21.0225,-0.108673,0.072449,0.905609
21.0326,-0.090561,0.054337,0.905609
21.0428,-0.090561,0.054337,0.923721
21.053,-0.108673,0.054337,0.905609
21.0631,-0.090561,0.054337,0.905609
21.0733,-0.108673,0.054337,0.905609
21.0834,-0.090561,0.054337,0.905609
21.0936,-0.090561,0.054337,0.905609
21.1038,-0.090561,0.054337,0.923721
21.1139,-0.108673,0.054337,0.923721
21.1241,-0.108673,0.054337,0.905609
21.1343,-0.090561,0.054337,0.923721
21.1444,-0.090561,0.054337,0.923721
21.1546,-0.090561,0.054337,0.923721
21.1648,-0.090561,0.072449,0.905609
21.175,-0.090561,0.054337,0.923721
21.1851,-0.108673,0.036224,0.905609
21.1953,-0.090561,0.054337,0.905609
21.2056,-0.090561,0.054337,0.905609
21.2157,-0.090561,0.054337,0.905609
21.2259,-0.108673,0.054337,0.905609
21.236,-0.090561,0.054337,0.905609
21.2462,-0.090561,0.054337,0.905609
21.2566,-0.090561,0.054337,0.923721
21.2665,-0.108673,0.054337,0.905609
21.2766,-0.090561,0.054337,0.905609
21.2868,-0.108673,0.054337,0.923721
21.2971,-0.108673,0.054337,0.923721
21.3072,-0.108673,0.054337,0.905609
21.3174,-0.090561,0.054337,0.905609
21.3276,-0.090561,0.054337,0.905609
21.3377,-0.090561,0.054337,0.923721
21.3479,-0.090561,0.054337,0.905609
21.3581,-0.090561,0.054337,0.923721
21.3683,-0.090561,0.054337,0.923721
21.3784,-0.090561,0.054337,0.905609
21.3886,-0.090561,0.054337,0.923721
21.3987,-0.090561,0.054337,0.905609
21.4089,-0.108673,0.054337,0.923721
21.42,-0.090561,0.054337,0.905609
21.4292,-0.108673,0.054337,0.923721
21.4396,-0.090561,0.072449,0.923721
21.4497,-0.108673,0.054337,0.905609
21.4598,-0.090561,0.054337,0.905609
21.47,-0.090561,0.072449,0.905609
21.4802,-0.090561,0.072449,0.923721
21.4903,-0.090561,0.054337,0.905609
21.5005,-0.090561,0.054337,0.905609
21.5106,-0.090561,0.054337,0.905609
21.5208,-0.108673,0.054337,0.923721
21.531,-0.090561,0.054337,0.905609
21.5411,-0.090561,0.054337,0.923721
21.5513,-0.090561,0.054337,0.923721
21.5614,-0.090561,0.054337,0.905609
21.5716,-0.108673,0.054337,0.905609
21.5818,-0.090561,0.054337,0.923721
21.592,-0.108673,0.054337,0.923721
21.6021,-0.090561,0.054337,0.905609
21.6124,-0.090561,0.054337,0.905609
21.6224,-0.090561,0.054337,0.905609
21.6326,-0.090561,0.054337,0.923721
21.6428,-0.090561,0.072449,0.923721
21.6529,-0.090561,0.054337,0.923721
21.6631,-0.090561,0.054337,0.923721
21.6733,-0.090561,0.072449,0.923721
21.6834,-0.090561,0.054337,0.905609
21.6936,-0.090561,0.072449,0.905609
21.7037,-0.108673,0.054337,0.923721
21.714,-0.108673,0.054337,0.905609
21.7241,-0.090561,0.054337,0.905609
21.7342,-0.090561,0.054337,0.923721
21.7445,-0.108673,0.054337,0.923721
21.7546,-0.090561,0.072449,0.923721
21.7648,-0.090561,0.054337,0.923721
21.775,-0.090561,0.054337,0.923721
21.7852,-0.108673,0.054337,0.923721
21.7953,-0.108673,0.054337,0.923721
21.8055,-0.108673,0.054337,0.905609
21.8157,-0.090561,0.072449,0.923721
21.8258,-0.108673,0.054337,0.905609
21.836,-0.090561,0.054337,0.905609
21.8462,-0.090561,0.072449,0.923721
21.8563,-0.090561,0.072449,0.923721
21.8665,-0.090561,0.072449,0.923721
21.8767,-0.108673,0.054337,0.905609
21.8867,-0.090561,0.072449,0.923721
21.8971,-0.108673,0.054337,0.905609
21.9072,-0.108673,0.072449,0.923721
21.9174,-0.090561,0.054337,0.905609
21.9277,-0.108673,0.054337,0.905609
21.9377,-0.090561,0.054337,0.905609
21.9479,-0.108673,0.054337,0.923721
21.958,-0.090561,0.072449,0.923721
21.9682,-0.090561,0.072449,0.923721
21.9785,-0.090561,0.072449,0.905609
21.9885,-0.108673,0.054337,0.905609
21.9989,-0.090561,0.054337,0.905609
22.0084,-0.090561,0.054337,0.923721
22.0191,-0.090561,0.054337,0.923721
22.0292,-0.090561,0.054337,0.905609
22.0394,-0.090561,0.054337,0.905609
22.0495,-0.090561,0.054337,0.923721
22.0597,-0.090561,0.072449,0.905609
22.0698,-0.090561,0.054337,0.905609
22.08,-0.090561,0.054337,0.905609
22.0901,-0.090561,0.072449,0.923721
22.1003,-0.090561,0.054337,0.905609
22.1104,-0.090561,0.072449,0.905609
22.1206,-0.090561,0.072449,0.923721
22.1308,-0.090561,0.072449,0.923721
22.141,-0.108673,0.054337,0.905609
22.1511,-0.090561,0.054337,0.923721
22.1614,-0.090561,0.054337,0.923721
22.1715,-0.108673,0.072449,0.923721
22.1816,-0.090561,0.054337,0.905609
22.1918,-0.090561,0.072449,0.905609
22.2019,-0.090561,0.072449,0.905609
22.2121,-0.090561,0.054337,0.905609
22.2227,-0.090561,0.054337,0.905609
22.2327,-0.090561,0.054337,0.905609
22.2429,-0.090561,0.054337,0.905609
22.253,-0.090561,0.054337,0.923721
22.2632,-0.108673,0.072449,0.923721
22.2733,-0.090561,0.072449,0.923721
22.2835,-0.090561,0.054337,0.905609
22.2937,-0.090561,0.054337,0.923721
22.3038,-0.108673,0.054337,0.923721
22.3141,-0.090561,0.054337,0.923721
22.3242,-0.108673,0.054337,0.905609
22.3343,-0.090561,0.054337,0.905609
22.3446,-0.090561,0.054337,0.923721
22.3548,-0.090561,0.054337,0.905609
22.365,-0.108673,0.054337,0.905609
22.3751,-0.108673,0.054337,0.923721
22.3853,-0.090561,0.054337,0.905609
22.3955,-0.090561,0.054337,0.905609
22.4056,-0.090561,0.054337,0.905609
22.4158,-0.090561,0.072449,0.905609
22.426,-0.108673,0.054337,0.923721
22.4362,-0.090561,0.054337,0.905609
22.4463,-0.108673,0.054337,0.905609
22.4565,-0.090561,0.072449,0.905609
22.4666,-0.090561,0.054337,0.905609
22.4767,-0.090561,0.054337,0.905609
22.4871,-0.090561,0.054337,0.905609
22.4973,-0.090561,0.054337,0.905609
22.5074,-0.090561,0.072449,0.905609
22.5176,-0.090561,0.054337,0.905609
22.5277,-0.090561,0.072449,0.923721
22.538,-0.090561,0.054337,0.905609
22.5481,-0.090561,0.054337,0.923721
22.5582,-0.090561,0.054337,0.923721
22.5684,-0.090561,0.054337,0.923721
22.5788,-0.108673,0.054337,0.923721
22.5889,-0.090561,0.054337,0.905609
22.5991,-0.090561,0.054337,0.923721
22.6093,-0.090561,0.054337,0.905609
22.6194,-0.090561,0.054337,0.905609
22.6296,-0.090561,0.054337,0.923721
22.6397,-0.108673,0.054337,0.905609
22.6499,-0.090561,0.054337,0.905609
22.6601,-0.090561,0.054337,0.923721
22.6702,-0.108673,0.054337,0.923721
22.6804,-0.108673,0.054337,0.923721
22.6905,-0.108673,0.054337,0.923721
22.7007,-0.090561,0.054337,0.923721
22.7109,-0.108673,0.054337,0.905609
22.721,-0.108673,0.072449,0.923721
22.7312,-0.108673,0.054337,0.905609
22.7414,-0.090561,0.054337,0.923721
22.7515,-0.090561,0.054337,0.905609
22.7617,-0.108673,0.054337,0.923721
22.7719,-0.090561,0.054337,0.905609
22.7821,-0.090561,0.054337,0.923721
22.7922,-0.090561,0.054337,0.923721
22.8024,-0.108673,0.054337,0.905609
22.8125,-0.090561,0.054337,0.905609
22.8227,-0.090561,0.054337,0.923721
22.833,-0.090561,0.054337,0.905609
22.843,-0.090561,0.054337,0.923721
22.8532,-0.090561,0.054337,0.905609
22.8633,-0.090561,0.054337,0.923721
22.8735,-0.090561,0.072449,0.905609
22.8839,-0.090561,0.054337,0.905609
22.8939,-0.090561,0.054337,0.905609
22.9046,-0.090561,0.054337,0.905609
22.9149,-0.090561,0.054337,0.923721
